date,recommendationservice_num_pods,recommendationservice_desired_replicas,recommendationservice_cpu_usage,recommendationservice_mem_usage,recommendationservice_traffic_in,recommendationservice_traffic_out,recommendationservice_latency,productcatalogservice_num_pods,productcatalogservice_desired_replicas,productcatalogservice_cpu_usage,productcatalogservice_mem_usage,productcatalogservice_traffic_in,productcatalogservice_traffic_out,productcatalogservice_latency,cartservice_num_pods,cartservice_desired_replicas,cartservice_cpu_usage,cartservice_mem_usage,cartservice_traffic_in,cartservice_traffic_out,cartservice_latency,adservice_num_pods,adservice_desired_replicas,adservice_cpu_usage,adservice_mem_usage,adservice_traffic_in,adservice_traffic_out,adservice_latency,paymentservice_num_pods,paymentservice_desired_replicas,paymentservice_cpu_usage,paymentservice_mem_usage,paymentservice_traffic_in,paymentservice_traffic_out,paymentservice_latency,shippingservice_num_pods,shippingservice_desired_replicas,shippingservice_cpu_usage,shippingservice_mem_usage,shippingservice_traffic_in,shippingservice_traffic_out,shippingservice_latency,currencyservice_num_pods,currencyservice_desired_replicas,currencyservice_cpu_usage,currencyservice_mem_usage,currencyservice_traffic_in,currencyservice_traffic_out,currencyservice_latency,redis-cart_num_pods,redis-cart_desired_replicas,redis-cart_cpu_usage,redis-cart_mem_usage,redis-cart_traffic_in,redis-cart_traffic_out,redis-cart_latency,checkoutservice_num_pods,checkoutservice_desired_replicas,checkoutservice_cpu_usage,checkoutservice_mem_usage,checkoutservice_traffic_in,checkoutservice_traffic_out,checkoutservice_latency,frontend_num_pods,frontend_desired_replicas,frontend_cpu_usage,frontend_mem_usage,frontend_traffic_in,frontend_traffic_out,frontend_latency,emailservice_num_pods,emailservice_desired_replicas,emailservice_cpu_usage,emailservice_mem_usage,emailservice_traffic_in,emailservice_traffic_out,emailservice_latency
2022-09-14 18:08:12,1,4,310,0.0,46,16,1001.312,3,4,315,0.2,44,95,1001.312,1,2,207,0.0,13,14,1001.312,2,1,84,0.0,7,7,1001.312,2,1,58,1.0,2,1,1001.312,2,1,71,0.6,6,4,1001.312,5,4,293,1.0,19,17,1001.312,3,1,17,0.0,6,3,1001.312,1,2,150,0.0,20,21,1001.312,1,5,395,0.0,112,396,1001.312,2,1,32,1.0,1,1,1001.312
2022-09-14 18:08:15,1,4,310,0.0,46,16,1001.312,3,4,315,0.2,44,95,1001.312,1,2,207,0.0,13,14,1001.312,2,1,84,0.0,7,7,1001.312,2,1,57,1.0,2,2,1001.312,2,1,68,0.9,6,4,1001.312,5,4,293,1.0,19,17,1001.312,3,1,17,0.0,6,3,1001.312,1,2,150,0.0,20,21,1001.312,1,5,395,0.0,112,396,1001.312,2,1,32,1.0,1,1,1001.312
2022-09-14 18:08:19,1,4,310,0.0,46,16,1001.312,3,4,315,0.2,44,95,1001.312,1,2,207,0.0,13,14,1001.312,2,1,84,0.0,7,7,1001.312,3,1,57,1.0,2,2,1001.312,2,1,68,0.9,6,4,1001.312,5,4,293,1.0,19,17,1001.312,3,1,17,0.0,6,3,1001.312,1,2,150,0.0,20,21,1001.312,1,5,395,0.0,112,396,1001.312,2,1,30,0.0,1,1,1001.312
2022-09-14 18:08:22,1,4,310,0.0,46,16,1001.283,3,4,313,0.2,44,95,1001.283,1,2,207,0.0,13,14,1001.283,2,1,84,0.0,7,7,1001.283,3,1,57,1.0,2,2,1001.283,2,1,68,0.9,6,4,1001.283,5,4,293,1.0,19,17,1001.283,3,1,17,0.0,6,3,1001.283,1,2,150,0.0,20,21,1001.283,1,5,395,0.0,112,396,1001.283,2,1,30,0.0,1,1,1001.283
2022-09-14 18:08:28,1,4,310,0.0,46,16,1001.283,3,4,313,0.2,44,95,1001.283,1,2,207,0.0,13,14,1001.283,2,1,84,0.0,7,7,1001.283,3,1,52,1.1,3,2,1001.283,2,1,68,0.9,6,4,1001.283,5,4,293,1.0,19,17,1001.283,3,1,17,0.0,6,3,1001.283,1,2,150,0.0,20,21,1001.283,1,5,395,0.0,112,396,1001.283,2,1,30,0.0,1,1,1001.283
2022-09-14 18:08:32,1,4,303,0.0,49,17,1001.259,3,4,313,0.2,44,95,1001.259,1,2,207,0.0,13,14,1001.259,2,1,84,0.0,7,7,1001.259,3,1,52,1.1,3,2,1001.259,2,1,68,0.9,6,4,1001.259,5,4,300,3.2,19,17,1001.259,3,1,18,0.0,6,3,1001.259,1,2,150,0.0,20,21,1001.259,1,5,395,0.0,112,396,1001.259,2,1,30,0.0,1,1,1001.259
2022-09-14 18:08:35,1,4,303,0.0,49,17,1001.259,3,4,313,0.2,44,95,1001.259,1,2,213,0.0,14,15,1001.259,2,1,83,0.0,7,7,1001.259,3,1,52,1.1,3,2,1001.259,2,1,68,0.9,6,4,1001.259,5,4,296,2.2,20,18,1001.259,3,1,18,0.0,6,3,1001.259,1,2,150,0.0,20,21,1001.259,1,5,397,0.0,113,404,1001.259,2,1,30,0.0,1,1,1001.259
2022-09-14 18:08:38,1,4,303,0.0,49,17,1001.259,3,4,325,0.2,46,97,1001.259,1,2,213,0.0,14,15,1001.259,2,1,86,11.9,7,7,1001.259,3,1,52,1.1,3,2,1001.259,2,1,66,0.3,5,4,1001.259,5,4,294,2.2,21,18,1001.259,3,1,18,0.0,6,3,1001.259,1,2,150,0.0,20,21,1001.259,1,5,397,0.0,113,404,1001.259,2,1,30,0.0,1,1,1001.259
2022-09-14 18:08:42,1,4,303,0.0,49,17,1001.243,3,4,320,0.2,46,97,1001.243,1,2,213,0.0,14,15,1001.243,2,1,86,11.9,7,7,1001.243,2,1,52,1.1,3,2,1001.243,2,1,70,0.0,5,4,1001.243,5,4,291,2.9,20,17,1001.243,3,1,18,0.0,6,3,1001.243,1,2,105,0.0,16,16,1001.243,1,5,397,0.0,113,404,1001.243,2,1,30,0.0,1,1,1001.243
2022-09-14 18:08:45,1,4,303,0.0,49,17,1001.243,3,4,320,0.2,46,97,1001.243,1,2,213,0.0,14,15,1001.243,2,1,86,11.9,7,7,1001.243,2,1,42,1.2,2,1,1001.243,2,1,70,0.0,5,4,1001.243,5,4,291,2.9,20,17,1001.243,3,1,18,0.0,6,3,1001.243,1,2,105,0.0,16,16,1001.243,1,5,397,0.0,113,404,1001.243,2,1,30,0.0,1,1,1001.243
2022-09-14 18:08:48,1,4,303,0.0,49,17,1001.243,3,4,320,0.2,46,97,1001.243,1,2,213,0.0,14,15,1001.243,2,1,86,11.9,7,7,1001.243,2,1,42,1.2,2,1,1001.243,2,1,70,0.0,5,4,1001.243,5,4,291,2.9,20,17,1001.243,3,1,18,0.0,6,3,1001.243,1,2,105,0.0,16,16,1001.243,1,5,397,0.0,113,404,1001.243,2,1,22,0.0,0,0,1001.243
2022-09-14 18:08:52,1,4,303,0.0,49,17,1001.226,3,4,320,0.4,46,97,1001.226,1,2,213,0.0,14,15,1001.226,2,1,86,11.9,7,7,1001.226,2,1,42,1.2,2,1,1001.226,2,1,70,0.0,5,4,1001.226,5,4,291,2.9,20,17,1001.226,3,1,18,0.0,6,3,1001.226,1,2,105,0.0,16,16,1001.226,8,5,397,0.0,113,404,1001.226,2,1,22,0.0,0,0,1001.226
2022-09-14 18:08:56,1,4,303,0.0,49,17,1001.226,3,4,320,0.4,46,97,1001.226,1,2,213,0.0,14,15,1001.226,2,1,86,11.9,7,7,1001.226,2,1,42,1.2,2,1,1001.226,2,1,70,0.0,5,4,1001.226,5,4,291,2.9,20,17,1001.226,3,1,18,0.0,6,3,1001.226,1,2,105,0.0,16,16,1001.226,4,5,397,0.0,113,404,1001.226,2,1,22,0.0,0,0,1001.226
2022-09-14 18:09:00,1,4,303,0.0,49,17,1001.226,3,4,320,0.4,46,97,1001.226,1,2,213,0.0,14,15,1001.226,2,1,86,11.9,7,7,1001.226,2,1,36,1.5,1,1,1001.226,2,1,70,0.0,5,4,1001.226,5,4,291,2.9,20,17,1001.226,3,1,17,0.0,6,3,1001.226,1,2,105,0.0,16,16,1001.226,4,5,397,0.0,113,404,1001.226,2,1,50,0.0,0,0,1001.226
2022-09-14 18:09:03,1,4,307,0.8,48,16,1001.215,3,4,320,0.4,46,97,1001.215,1,2,181,0.0,12,13,1001.215,2,1,88,11.9,7,7,1001.215,2,1,36,1.5,1,1,1001.215,2,1,70,0.0,5,4,1001.215,5,4,283,3.1,20,17,1001.215,3,1,17,0.0,6,3,1001.215,1,2,105,0.0,16,16,1001.215,3,5,397,0.0,111,396,1001.215,2,1,50,0.0,0,0,1001.215
2022-09-14 18:09:07,1,4,307,0.8,48,16,1001.215,3,4,320,0.4,46,97,1001.215,1,2,181,0.0,12,13,1001.215,2,1,88,11.9,7,7,1001.215,2,1,36,1.5,1,1,1001.215,2,1,70,0.0,5,4,1001.215,5,4,285,3.1,19,16,1001.215,3,1,17,0.0,6,3,1001.215,1,2,105,0.0,16,16,1001.215,3,5,397,0.0,111,396,1001.215,2,1,50,0.0,0,0,1001.215
2022-09-14 18:09:14,1,4,307,0.8,48,16,1001.205,2,4,321,0.4,46,98,1001.205,1,2,181,0.0,12,13,1001.205,2,1,91,0.0,7,7,1001.205,2,1,41,2.0,2,2,1001.205,2,1,67,0.0,5,3,1001.205,5,4,299,3.7,19,16,1001.205,3,1,17,0.0,6,3,1001.205,1,2,133,0.0,18,19,1001.205,3,5,397,0.0,111,396,1001.205,2,1,50,0.0,0,0,1001.205
2022-09-14 18:09:17,1,4,307,0.8,48,16,1001.205,2,4,307,0.2,46,98,1001.205,1,2,181,0.0,12,13,1001.205,2,1,91,0.0,7,7,1001.205,2,1,41,2.0,2,2,1001.205,2,1,67,0.0,5,3,1001.205,5,4,299,3.7,19,16,1001.205,3,1,17,0.0,6,3,1001.205,1,2,133,0.0,18,19,1001.205,3,5,397,0.0,111,396,1001.205,2,1,52,2.1,0,0,1001.205
2022-09-14 18:09:21,1,4,307,0.8,48,16,1001.191,2,4,311,0.2,46,98,1001.191,1,2,181,0.0,12,13,1001.191,2,1,91,0.0,7,7,1001.191,2,1,41,2.0,2,2,1001.191,2,1,67,0.0,5,3,1001.191,5,4,299,3.7,19,16,1001.191,3,1,17,0.0,6,3,1001.191,1,2,133,0.0,18,19,1001.191,2,5,397,0.0,111,396,1001.191,2,1,52,2.1,0,0,1001.191
2022-09-14 18:09:30,1,4,307,0.8,48,16,1001.167,2,4,311,0.2,46,98,1001.167,1,2,181,0.0,12,13,1001.167,2,1,91,0.0,7,7,1001.167,2,1,48,0.6,2,2,1001.167,2,1,67,0.0,5,3,1001.167,5,4,299,3.7,19,16,1001.167,3,1,17,0.0,6,3,1001.167,1,2,133,0.0,18,19,1001.167,2,5,397,0.0,111,396,1001.167,2,1,52,2.1,1,0,1001.167
2022-09-14 18:09:33,1,4,309,2.4,50,17,1001.167,2,4,311,0.2,46,98,1001.167,1,2,206,0.1,13,15,1001.167,2,1,90,0.0,7,7,1001.167,2,1,48,0.6,2,2,1001.167,2,1,67,0.0,5,3,1001.167,5,4,310,2.4,18,16,1001.167,3,1,17,0.0,6,3,1001.167,1,2,133,0.0,18,19,1001.167,2,5,395,0.0,114,413,1001.167,2,1,52,2.1,1,0,1001.167
2022-09-14 18:09:36,1,4,309,2.4,50,17,1001.167,2,4,311,0.2,46,98,1001.167,1,2,206,0.1,13,15,1001.167,2,1,90,0.0,7,7,1001.167,3,1,48,0.6,2,2,1001.167,2,1,67,0.0,5,3,1001.167,5,5,310,6.1,18,16,1001.167,3,1,17,0.0,6,3,1001.167,1,2,133,0.0,18,19,1001.167,2,5,395,0.0,114,413,1001.167,2,1,52,2.1,1,0,1001.167
2022-09-14 18:09:39,1,4,309,2.4,50,17,1001.167,2,4,310,1.0,46,100,1001.167,1,2,206,0.1,13,15,1001.167,2,1,86,0.0,7,7,1001.167,3,1,48,0.6,2,2,1001.167,2,2,77,0.0,6,4,1001.167,5,4,303,4.8,20,17,1001.167,3,1,17,0.0,6,3,1001.167,1,2,133,0.0,18,19,1001.167,2,5,396,0.0,114,413,1001.167,2,1,52,2.1,1,0,1001.167
2022-09-14 18:09:43,1,4,309,2.4,50,17,1001.144,2,4,310,1.0,46,100,1001.144,1,2,206,0.1,13,15,1001.144,2,1,86,0.0,7,7,1001.144,3,1,48,0.0,2,1,1001.144,2,1,73,0.0,6,3,1001.144,5,4,299,4.8,19,17,1001.144,3,1,17,0.0,6,3,1001.144,1,2,113,0.0,19,20,1001.144,2,5,396,0.0,114,413,1001.144,2,1,52,2.1,1,0,1001.144
2022-09-14 18:09:49,1,4,309,2.4,50,17,1001.144,2,4,309,1.0,46,101,1001.144,1,2,206,0.1,13,15,1001.144,2,1,86,0.0,7,7,1001.144,3,1,48,0.0,2,1,1001.144,2,1,73,0.0,6,3,1001.144,5,4,299,4.8,19,17,1001.144,3,1,17,0.0,6,3,1001.144,1,2,113,0.0,19,20,1001.144,2,5,396,0.0,114,413,1001.144,2,1,48,0.0,1,0,1001.144
2022-09-14 18:09:52,1,4,309,2.4,50,17,1001.122,2,4,309,1.0,46,101,1001.122,1,2,206,0.1,13,15,1001.122,2,1,86,0.0,7,7,1001.122,3,1,48,0.0,2,1,1001.122,2,1,73,0.0,6,3,1001.122,5,4,299,4.8,19,17,1001.122,3,1,17,0.0,6,3,1001.122,1,2,113,0.0,19,20,1001.122,2,5,396,0.0,114,413,1001.122,2,1,48,0.0,1,0,1001.122
2022-09-14 18:09:56,1,4,309,2.4,50,17,1001.122,2,4,309,1.0,46,101,1001.122,1,2,206,0.1,13,15,1001.122,2,1,86,0.0,7,7,1001.122,3,1,48,0.0,2,1,1001.122,2,1,73,0.0,6,3,1001.122,5,4,299,4.8,19,17,1001.122,3,1,17,0.0,6,3,1001.122,1,2,113,0.0,19,20,1001.122,1,5,395,0.0,114,413,1001.122,2,1,48,0.0,1,0,1001.122
2022-09-14 18:09:59,1,4,309,2.4,50,17,1001.122,2,4,309,1.0,46,101,1001.122,1,2,206,0.1,13,15,1001.122,2,1,86,0.0,7,7,1001.122,3,1,47,2.3,2,1,1001.122,2,1,73,0.0,6,3,1001.122,5,4,299,4.8,19,17,1001.122,3,1,17,0.0,6,3,1001.122,1,2,113,0.0,19,20,1001.122,1,5,395,0.0,114,413,1001.122,2,1,47,0.0,0,0,1001.122
2022-09-14 18:10:02,1,4,295,1.1,47,16,1001.1,2,4,309,1.0,46,101,1001.1,1,2,206,0.1,13,15,1001.1,2,1,86,0.0,7,7,1001.1,1,1,47,2.3,2,1,1001.1,2,1,73,0.0,6,3,1001.1,5,4,298,5.6,20,17,1001.1,3,1,17,0.0,6,3,1001.1,1,2,113,0.0,19,20,1001.1,1,5,395,0.0,114,413,1001.1,2,1,47,0.0,0,0,1001.1
2022-09-14 18:10:05,1,4,295,1.1,47,16,1001.1,2,4,309,1.0,46,101,1001.1,1,2,192,0.0,13,14,1001.1,2,1,85,0.0,7,7,1001.1,1,1,47,2.3,2,1,1001.1,2,1,73,0.0,6,3,1001.1,5,4,296,1.9,20,17,1001.1,3,1,17,0.0,6,3,1001.1,1,2,113,0.0,19,20,1001.1,1,5,397,0.0,111,404,1001.1,2,1,47,0.0,0,0,1001.1
2022-09-14 18:10:08,1,4,295,1.1,47,16,1001.1,2,4,309,1.0,46,101,1001.1,1,2,192,0.0,13,14,1001.1,2,1,84,0.0,7,7,1001.1,1,1,19,2.3,1,1,1001.1,2,1,63,0.0,6,3,1001.1,5,4,293,1.9,19,16,1001.1,3,1,17,0.0,6,3,1001.1,1,2,113,0.0,19,20,1001.1,1,5,397,0.0,111,404,1001.1,2,1,47,0.0,0,0,1001.1
2022-09-14 18:10:11,1,4,295,1.1,47,16,1001.1,2,4,305,0.2,45,97,1001.1,1,2,192,0.0,13,14,1001.1,2,1,85,0.0,7,7,1001.1,1,1,19,2.3,1,1,1001.1,2,1,63,0.0,6,3,1001.1,3,4,293,2.4,18,16,1001.1,3,1,17,0.0,6,3,1001.1,1,2,94,0.0,15,16,1001.1,1,5,397,0.0,111,404,1001.1,2,1,47,0.0,0,0,1001.1
2022-09-14 18:10:15,1,4,295,1.1,47,16,1001.1,2,4,305,0.2,45,97,1001.1,1,2,192,0.0,13,14,1001.1,2,1,85,0.0,7,7,1001.1,1,1,19,2.3,1,1,1001.1,2,1,65,0.0,6,3,1001.1,3,4,292,2.4,18,16,1001.1,3,1,17,0.0,6,3,1001.1,7,2,94,0.0,15,16,1001.1,1,5,397,0.0,111,404,1001.1,2,1,47,0.0,0,0,1001.1
2022-09-14 18:10:19,1,4,295,1.1,47,16,1001.1,2,4,305,0.2,45,97,1001.1,1,2,192,0.0,13,14,1001.1,2,1,85,0.0,7,7,1001.1,1,1,19,2.3,1,1,1001.1,2,1,65,0.0,6,3,1001.1,3,4,257,2.4,18,16,1001.1,3,1,17,0.0,6,3,1001.1,7,2,94,0.0,15,16,1001.1,1,5,397,0.0,111,404,1001.1,6,1,50,0.0,0,0,1001.1
2022-09-14 18:10:23,1,4,295,1.1,47,16,1001.089,2,4,303,0.0,45,96,1001.089,1,2,192,0.0,13,14,1001.089,2,1,85,0.0,7,7,1001.089,1,1,19,2.3,1,1,1001.089,2,1,65,0.0,6,3,1001.089,3,4,257,2.4,18,16,1001.089,3,1,17,0.0,6,3,1001.089,7,2,94,0.0,15,16,1001.089,1,5,397,0.0,111,404,1001.089,4,1,50,0.0,0,0,1001.089
2022-09-14 18:10:27,1,4,295,1.1,47,16,1001.089,2,4,303,0.0,45,96,1001.089,1,2,192,0.0,13,14,1001.089,2,1,85,0.0,7,7,1001.089,1,1,19,2.3,1,1,1001.089,2,1,65,0.0,6,3,1001.089,3,4,257,2.4,18,16,1001.089,3,1,17,0.0,6,3,1001.089,7,2,94,0.0,15,16,1001.089,1,5,397,0.0,111,404,1001.089,2,1,50,0.0,0,0,1001.089
2022-09-14 18:10:30,1,4,295,1.1,47,16,1001.078,2,4,303,0.0,45,96,1001.078,1,2,192,0.0,13,14,1001.078,2,1,85,0.0,7,7,1001.078,1,1,28,0.0,2,1,1001.078,2,1,65,0.0,6,3,1001.078,3,4,257,2.4,18,16,1001.078,3,1,17,0.0,6,3,1001.078,7,2,94,0.0,15,16,1001.078,1,5,397,0.0,111,404,1001.078,2,1,45,2.4,0,0,1001.078
2022-09-14 18:10:34,1,3,299,0.0,48,16,1001.078,2,4,303,0.0,45,96,1001.078,1,2,196,0.0,13,14,1001.078,2,1,87,0.0,7,7,1001.078,4,1,28,0.0,2,1,1001.078,2,1,65,0.0,6,3,1001.078,3,4,271,3.3,18,17,1001.078,3,1,17,0.0,6,3,1001.078,7,2,94,0.0,15,16,1001.078,1,5,394,0.0,110,397,1001.078,2,1,45,2.4,0,0,1001.078
2022-09-14 18:10:42,1,3,299,0.0,48,16,1001.063,2,4,303,0.0,44,95,1001.063,1,2,196,0.0,13,14,1001.063,2,1,85,0.0,7,7,1001.063,4,1,28,0.0,2,1,1001.063,2,1,72,0.6,6,3,1001.063,3,4,279,2.8,19,17,1001.063,3,1,17,0.0,6,3,1001.063,7,2,127,0.0,20,21,1001.063,1,5,394,0.0,110,397,1001.063,1,1,45,2.4,0,0,1001.063
2022-09-14 18:10:46,1,3,299,0.0,48,16,1001.063,2,4,303,0.0,44,95,1001.063,1,2,196,0.0,13,14,1001.063,2,1,85,0.0,7,7,1001.063,2,1,28,0.0,2,1,1001.063,2,1,72,0.6,6,3,1001.063,3,4,279,2.8,19,17,1001.063,3,1,17,0.0,6,3,1001.063,7,2,127,0.0,20,21,1001.063,1,5,394,0.0,110,397,1001.063,1,1,23,0.0,0,0,1001.063
2022-09-14 18:10:49,1,3,299,0.0,48,16,1001.063,2,4,303,0.0,44,95,1001.063,1,2,196,0.0,13,14,1001.063,2,1,85,0.0,7,7,1001.063,2,1,28,0.0,2,1,1001.063,2,1,72,0.6,6,3,1001.063,3,4,279,2.8,19,17,1001.063,3,1,17,0.0,6,3,1001.063,7,2,136,0.5,20,21,1001.063,1,5,394,0.0,110,397,1001.063,1,1,25,0.0,0,0,1001.063
2022-09-14 18:10:52,1,3,299,0.0,48,16,1001.046,2,4,307,0.0,45,96,1001.046,1,2,196,0.0,13,14,1001.046,2,1,85,0.0,7,7,1001.046,2,1,28,0.0,2,1,1001.046,2,1,72,0.6,6,3,1001.046,3,4,279,2.8,19,17,1001.046,3,1,17,0.0,6,3,1001.046,7,2,136,0.5,20,21,1001.046,1,5,394,0.0,110,397,1001.046,1,1,25,0.0,0,0,1001.046
2022-09-14 18:10:56,1,3,299,0.0,48,16,1001.046,2,4,307,0.0,45,96,1001.046,1,2,196,0.0,13,14,1001.046,2,1,85,0.0,7,7,1001.046,2,1,28,0.0,2,1,1001.046,2,1,72,0.6,6,3,1001.046,3,4,279,2.8,19,17,1001.046,3,1,17,0.0,6,3,1001.046,7,2,139,0.7,20,21,1001.046,1,5,394,0.0,110,397,1001.046,1,1,25,0.0,0,0,1001.046
2022-09-14 18:10:59,1,3,299,0.0,48,16,1001.046,2,4,307,0.0,45,96,1001.046,1,2,196,0.0,13,14,1001.046,2,1,85,0.0,7,7,1001.046,2,1,25,1.2,2,1,1001.046,2,1,72,0.6,6,3,1001.046,3,4,279,2.8,19,17,1001.046,3,1,17,0.0,6,3,1001.046,7,3,156,0.8,20,21,1001.046,1,5,394,0.0,110,397,1001.046,1,1,25,0.0,0,0,1001.046
2022-09-14 18:11:03,1,4,311,2.1,47,16,1001.034,2,4,307,0.0,45,96,1001.034,1,2,212,0.0,13,14,1001.034,2,1,85,0.0,7,7,1001.034,2,1,25,1.2,2,1,1001.034,2,1,72,0.6,6,3,1001.034,1,4,284,2.0,21,18,1001.034,3,1,17,0.0,6,3,1001.034,7,3,171,0.8,20,21,1001.034,1,5,395,0.0,113,405,1001.034,1,1,25,0.0,0,0,1001.034
2022-09-14 18:11:06,1,4,311,2.1,47,16,1001.034,2,4,307,0.0,45,96,1001.034,1,2,212,0.0,13,14,1001.034,2,1,85,0.0,7,7,1001.034,2,1,25,1.2,2,1,1001.034,2,1,72,0.6,6,3,1001.034,1,4,286,2.2,22,18,1001.034,3,1,17,0.0,6,3,1001.034,7,3,180,0.8,20,21,1001.034,1,5,395,0.0,113,405,1001.034,1,1,25,0.0,0,0,1001.034
2022-09-14 18:11:09,1,4,311,2.1,47,16,1001.034,2,4,315,0.0,47,100,1001.034,1,2,212,0.0,13,14,1001.034,2,1,88,6.2,7,7,1001.034,2,1,25,1.2,2,1,1001.034,2,1,72,0.0,5,3,1001.034,1,4,240,1.1,19,17,1001.034,3,1,17,0.0,6,3,1001.034,7,3,189,0.8,20,21,1001.034,1,5,395,0.0,113,405,1001.034,1,1,25,0.0,0,0,1001.034
2022-09-14 18:11:12,1,4,311,2.1,47,16,1001.017,2,4,315,0.0,47,100,1001.017,1,2,212,0.0,13,14,1001.017,2,1,88,6.2,7,7,1001.017,2,1,25,1.2,2,1,1001.017,2,1,72,0.0,5,3,1001.017,1,4,240,1.1,19,17,1001.017,3,1,17,0.0,6,3,1001.017,7,3,194,1.8,20,21,1001.017,1,5,395,0.0,113,405,1001.017,1,1,25,0.0,0,0,1001.017
2022-09-14 18:11:15,1,4,311,2.1,47,16,1001.017,2,4,315,0.0,47,100,1001.017,1,2,212,0.0,13,14,1001.017,2,1,88,6.2,7,7,1001.017,2,2,83,2.4,2,1,1001.017,2,1,73,0.0,5,4,1001.017,1,4,240,1.1,19,17,1001.017,3,1,17,0.0,6,3,1001.017,7,3,194,1.8,20,21,1001.017,1,5,395,0.0,113,405,1001.017,1,1,25,0.0,0,0,1001.017
2022-09-14 18:11:18,1,4,311,2.1,47,16,1001.017,2,4,315,0.0,47,100,1001.017,1,2,212,0.0,13,14,1001.017,2,1,88,6.2,7,7,1001.017,2,2,83,2.4,2,1,1001.017,2,1,73,0.0,5,4,1001.017,1,4,240,1.1,19,17,1001.017,3,1,17,0.0,6,3,1001.017,7,3,196,1.3,20,21,1001.017,1,5,395,0.0,113,405,1001.017,1,1,23,0.0,1,1,1001.017
2022-09-14 18:11:21,1,4,311,2.1,47,16,1001.014,2,4,310,0.0,47,100,1001.014,1,2,212,0.0,13,14,1001.014,2,1,88,6.2,7,7,1001.014,2,2,83,2.4,2,1,1001.014,2,1,73,0.0,5,4,1001.014,1,4,240,1.1,19,17,1001.014,3,1,17,0.0,6,3,1001.014,7,3,196,1.3,20,21,1001.014,1,5,395,0.0,113,405,1001.014,1,1,23,0.0,1,1,1001.014
2022-09-14 18:11:24,1,4,311,2.1,47,16,1001.014,2,4,310,0.0,47,100,1001.014,1,2,212,0.0,13,14,1001.014,2,1,88,6.2,7,7,1001.014,2,2,83,2.4,2,1,1001.014,2,1,73,0.0,5,4,1001.014,1,4,240,1.1,19,17,1001.014,3,1,17,0.0,6,3,1001.014,7,3,196,1.3,20,21,1001.014,1,5,395,0.0,113,405,1001.014,2,1,23,0.0,1,1,1001.014
2022-09-14 18:11:28,1,4,311,2.1,47,16,1001.014,2,4,310,0.0,47,100,1001.014,1,2,212,0.0,13,14,1001.014,2,1,88,6.2,7,7,1001.014,2,2,83,2.9,2,1,1001.014,2,1,73,0.0,5,4,1001.014,1,4,240,1.1,19,17,1001.014,3,1,17,0.0,6,3,1001.014,5,3,184,1.1,20,21,1001.014,1,5,395,0.0,113,405,1001.014,2,1,23,0.0,1,1,1001.014
2022-09-14 18:11:31,1,4,311,2.1,47,16,1000.995,2,4,310,0.0,47,100,1000.995,1,2,212,0.0,13,14,1000.995,2,1,88,6.2,7,7,1000.995,2,2,83,2.9,2,1,1000.995,2,1,73,0.0,5,4,1000.995,1,4,240,1.1,19,17,1000.995,3,1,18,0.0,6,3,1000.995,5,3,176,1.0,20,21,1000.995,1,5,395,0.0,113,405,1000.995,2,1,23,0.0,1,1,1000.995
2022-09-14 18:11:34,1,4,316,0.0,48,16,1000.995,2,4,310,0.0,47,100,1000.995,1,2,212,0.1,13,14,1000.995,2,2,88,23.5,7,7,1000.995,2,2,83,2.9,2,1,1000.995,2,1,73,0.0,5,4,1000.995,1,4,238,1.2,19,17,1000.995,3,1,18,0.0,6,3,1000.995,5,3,179,1.0,20,21,1000.995,1,5,396,0.0,110,400,1000.995,2,1,23,0.0,1,1,1000.995
2022-09-14 18:11:37,1,4,316,0.0,48,16,1000.995,2,4,310,0.0,47,100,1000.995,1,2,212,0.1,13,14,1000.995,2,2,88,23.5,7,7,1000.995,1,2,83,2.9,2,1,1000.995,2,1,73,0.0,5,4,1000.995,1,4,238,1.2,19,17,1000.995,3,1,18,0.0,6,3,1000.995,5,3,179,1.0,20,21,1000.995,1,5,396,0.0,110,400,1000.995,2,1,23,0.0,1,1,1000.995
2022-09-14 18:11:40,1,4,316,0.0,48,16,1000.971,2,4,303,0.0,45,97,1000.971,1,2,212,0.1,13,14,1000.971,2,2,84,17.3,7,7,1000.971,1,2,83,2.9,2,1,1000.971,2,1,67,0.0,5,4,1000.971,1,4,238,1.2,19,17,1000.971,3,1,18,0.0,6,3,1000.971,5,3,179,1.0,20,21,1000.971,1,5,396,0.0,110,400,1000.971,2,1,23,0.0,1,1,1000.971
2022-09-14 18:11:42,1,4,316,0.0,48,16,1000.971,2,4,303,0.0,45,97,1000.971,1,2,212,0.1,13,14,1000.971,2,2,84,17.3,7,7,1000.971,1,1,25,1.7,2,1,1000.971,2,1,67,0.0,5,3,1000.971,1,4,238,1.2,19,17,1000.971,3,1,18,0.0,6,3,1000.971,5,3,157,0.0,15,16,1000.971,1,5,396,0.0,110,400,1000.971,2,1,23,0.0,1,1,1000.971
2022-09-14 18:11:46,1,4,316,0.0,48,16,1000.971,2,4,303,0.0,45,97,1000.971,1,2,212,0.1,13,14,1000.971,2,2,84,17.3,7,7,1000.971,1,1,25,1.7,2,1,1000.971,2,1,67,0.0,5,3,1000.971,1,4,238,1.2,19,17,1000.971,3,1,18,0.0,6,3,1000.971,5,3,157,0.0,15,16,1000.971,1,5,396,0.0,110,400,1000.971,1,1,23,0.0,1,1,1000.971
