date,redis-leader_num_pods,redis-leader_desired_replicas,redis-leader_cpu_usage,redis-leader_mem_usage,redis-leader_traffic_in,redis-leader_traffic_out,redis-leader_latency,redis-follower_num_pods,redis-follower_desired_replicas,redis-follower_cpu_usage,redis-follower_mem_usage,redis-follower_traffic_in,redis-follower_traffic_out,redis-follower_latency,redis-leader_cpu_predictions
2022-09-11 15:24:45,6.0,3.0,466.0,15.6,575.0,2952.0,0.019,4.0,1.0,63.0,0.6,126.0,32.0,0.019,467.0859777823755
2022-09-11 15:24:46,6.0,3.0,466.0,15.6,575.0,2952.0,0.019,4.0,1.0,63.0,0.6,126.0,32.0,0.019,466.8687822259004
2022-09-11 15:24:47,6.0,3.0,466.0,15.6,575.0,2952.0,0.019,4.0,1.0,63.0,0.6,126.0,32.0,0.019,466.6950257807204
2022-09-11 15:24:48,6.0,3.0,469.0,15.8,575.0,2903.0,0.019,4.0,1.0,63.0,0.4,126.0,32.0,0.019,467.15602062457634
2022-09-11 15:24:49,6.0,3.0,469.0,15.8,575.0,2903.0,0.019,4.0,1.0,63.0,0.4,128.0,33.0,0.019,467.5248164996611
2022-09-11 15:24:50,6.0,3.0,469.0,15.8,575.0,2903.0,0.019,4.0,1.0,63.0,0.4,128.0,33.0,0.019,467.8198531997289
2022-09-11 15:24:51,6.0,3.0,471.0,15.8,582.0,3059.0,0.019,4.0,1.0,63.0,0.4,128.0,33.0,0.019,468.4558825597832
2022-09-11 15:24:52,6.0,3.0,471.0,15.8,582.0,3059.0,0.019,4.0,1.0,63.0,0.4,128.0,33.0,0.019,468.96470604782655
2022-09-11 15:24:53,6.0,3.0,471.0,15.8,582.0,3059.0,0.019,4.0,1.0,63.0,10.7,126.0,34.0,0.019,469.3717648382613
2022-09-11 15:24:54,6.0,3.0,470.0,15.8,585.0,3042.0,0.019,4.0,1.0,63.0,10.7,126.0,34.0,0.019,469.497411870609
2022-09-11 15:24:55,6.0,3.0,490.0,14.2,578.0,3019.0,0.019,4.0,1.0,63.0,18.2,126.0,34.0,0.019,473.59792949648727
2022-09-11 15:24:56,6.0,3.0,511.0,12.7,571.0,2953.0,0.019,4.0,1.0,63.0,18.2,126.0,34.0,0.019,481.0783435971898
2022-09-11 15:24:57,6.0,3.0,511.0,12.7,571.0,2953.0,0.019,4.0,2.0,63.0,28.5,124.0,34.0,0.019,487.0626748777519
2022-09-11 15:24:58,6.0,3.0,511.0,12.7,571.0,2953.0,0.019,4.0,2.0,64.0,28.6,125.0,34.0,0.019,491.85013990220153
2022-09-11 15:24:59,6.0,3.0,511.0,12.7,571.0,2953.0,0.019,4.0,2.0,69.0,28.2,125.0,34.0,0.019,495.6801119217613
2022-09-11 15:25:00,6.0,3.0,511.0,12.7,571.0,2953.0,0.019,4.0,2.0,69.0,28.2,125.0,34.0,0.019,498.744089537409
2022-09-11 15:25:01,6.0,3.0,507.0,12.9,574.0,3063.0,0.016,4.0,2.0,69.0,28.2,125.0,34.0,0.016,500.39527162992727
2022-09-11 15:25:02,6.0,3.0,507.0,12.9,574.0,3063.0,0.016,4.0,2.0,69.0,28.2,125.0,34.0,0.016,501.7162173039418
2022-09-11 15:25:03,6.0,3.0,507.0,12.9,574.0,3063.0,0.016,4.0,2.0,69.0,28.2,125.0,34.0,0.016,502.7729738431534
2022-09-11 15:25:04,6.0,3.0,511.0,12.9,576.0,3070.0,0.016,4.0,2.0,69.0,28.2,125.0,34.0,0.016,504.4183790745228
2022-09-11 15:25:05,6.0,3.0,515.0,12.9,577.0,3077.0,0.016,4.0,2.0,68.0,28.2,123.0,33.0,0.016,506.5347032596183
2022-09-11 15:25:06,6.0,3.0,515.0,12.9,577.0,3077.0,0.016,4.0,2.0,68.0,28.2,132.0,34.0,0.016,508.2277626076946
2022-09-11 15:25:07,6.0,3.0,515.0,12.9,577.0,3077.0,0.016,4.0,2.0,68.0,28.2,132.0,34.0,0.016,509.5822100861557
2022-09-11 15:25:08,6.0,3.0,515.0,12.9,577.0,3077.0,0.016,4.0,2.0,68.0,28.2,132.0,34.0,0.016,510.6657680689246
2022-09-11 15:25:09,6.0,3.0,515.0,12.9,577.0,3077.0,0.016,4.0,2.0,68.0,28.2,132.0,34.0,0.016,511.5326144551397
2022-09-11 15:25:10,6.0,3.0,515.0,12.9,577.0,3077.0,0.016,4.0,2.0,68.0,28.2,132.0,34.0,0.016,512.2260915641118
2022-09-11 15:25:11,6.0,3.0,515.0,12.9,577.0,3077.0,0.016,4.0,2.0,68.0,28.2,132.0,34.0,0.016,512.7808732512894
2022-09-11 15:25:12,6.0,3.0,513.0,13.0,574.0,3007.0,0.02,4.0,2.0,68.0,28.2,132.0,34.0,0.02,512.8246986010316
2022-09-11 15:25:13,6.0,3.0,513.0,13.0,574.0,3007.0,0.02,4.0,2.0,68.0,28.2,132.0,34.0,0.02,512.8597588808253
2022-09-11 15:25:14,6.0,3.0,513.0,13.0,574.0,3007.0,0.02,4.0,2.0,68.0,28.2,132.0,34.0,0.02,512.8878071046603
2022-09-11 15:25:15,6.0,3.0,513.0,13.0,574.0,3007.0,0.02,4.0,2.0,68.0,28.2,132.0,34.0,0.02,512.9102456837282
2022-09-11 15:25:16,6.0,3.0,513.0,13.0,574.0,3007.0,0.02,4.0,2.0,68.0,28.2,132.0,34.0,0.02,512.9281965469826
2022-09-11 15:25:17,6.0,3.0,513.0,13.0,574.0,3007.0,0.02,4.0,2.0,69.0,28.5,131.0,33.0,0.02,512.9425572375861
2022-09-11 15:25:18,6.0,3.0,510.0,13.1,571.0,2984.0,0.02,4.0,2.0,69.0,28.5,131.0,33.0,0.02,512.354045790069
2022-09-11 15:25:19,6.0,3.0,510.0,13.1,571.0,2984.0,0.02,4.0,2.0,69.0,28.5,131.0,33.0,0.02,511.8832366320552
2022-09-11 15:25:20,6.0,3.0,509.0,13.3,565.0,2930.0,0.02,4.0,2.0,69.0,28.5,131.0,33.0,0.02,511.3065893056442
2022-09-11 15:25:21,6.0,3.0,509.0,13.3,565.0,2930.0,0.02,4.0,2.0,69.0,28.5,131.0,33.0,0.02,510.8452714445154
2022-09-11 15:25:22,6.0,3.0,508.0,13.2,564.0,2902.0,0.019,5.0,2.0,69.0,28.5,126.0,32.0,0.019,510.2762171556124
2022-09-11 15:25:23,6.0,3.0,508.0,13.2,564.0,2902.0,0.019,5.0,1.0,69.0,18.2,126.0,31.0,0.019,509.82097372448993
2022-09-11 15:25:24,6.0,3.0,505.0,13.0,562.0,2829.0,0.019,5.0,1.0,69.0,18.2,126.0,31.0,0.019,508.856778979592
2022-09-11 15:25:25,6.0,3.0,453.0,0.9,577.0,3038.0,0.019,5.0,1.0,65.0,10.7,129.0,30.0,0.019,497.6854231836736
2022-09-11 15:25:26,6.0,3.0,453.0,0.9,577.0,3038.0,0.019,5.0,1.0,65.0,10.7,129.0,30.0,0.019,488.74833854693895
2022-09-11 15:25:27,6.0,3.0,451.0,0.8,577.0,3038.0,0.019,5.0,1.0,66.0,0.4,129.0,30.0,0.019,481.1986708375512
2022-09-11 15:25:28,6.0,3.0,451.0,0.8,577.0,3038.0,0.019,5.0,1.0,65.0,0.4,126.0,31.0,0.019,475.1589366700409
2022-09-11 15:25:29,6.0,3.0,451.0,0.8,577.0,3038.0,0.019,5.0,1.0,65.0,0.4,126.0,31.0,0.019,470.32714933603273
2022-09-11 15:25:30,6.0,3.0,451.0,0.8,577.0,3038.0,0.019,5.0,1.0,65.0,0.4,126.0,31.0,0.019,466.4617194688262
2022-09-11 15:25:31,6.0,3.0,457.0,0.6,580.0,3085.0,0.019,5.0,1.0,65.0,0.4,126.0,31.0,0.019,464.5693755750609
2022-09-11 15:25:32,6.0,3.0,457.0,0.6,580.0,3085.0,0.019,5.0,1.0,65.0,0.4,126.0,31.0,0.019,463.05550046004873
2022-09-11 15:25:33,6.0,3.0,457.0,0.6,580.0,3085.0,0.019,5.0,1.0,65.0,0.4,126.0,31.0,0.019,461.84440036803903
2022-09-11 15:25:34,6.0,3.0,457.0,0.6,580.0,3085.0,0.019,5.0,1.0,65.0,0.4,126.0,31.0,0.019,460.8755202944312
2022-09-11 15:25:35,6.0,3.0,445.0,1.2,582.0,3200.0,0.019,5.0,1.0,65.0,0.4,126.0,31.0,0.019,457.700416235545
2022-09-11 15:25:36,6.0,3.0,445.0,1.2,582.0,3200.0,0.019,5.0,1.0,66.0,12.4,130.0,32.0,0.019,455.160332988436
2022-09-11 15:25:37,6.0,3.0,445.0,1.2,582.0,3200.0,0.019,5.0,1.0,66.0,12.4,130.0,32.0,0.019,453.1282663907489
2022-09-11 15:25:38,6.0,3.0,445.0,1.2,582.0,3200.0,0.019,5.0,1.0,66.0,12.4,130.0,32.0,0.019,451.5026131125992
2022-09-11 15:25:39,6.0,3.0,445.0,1.2,582.0,3200.0,0.019,5.0,1.0,66.0,12.4,130.0,32.0,0.019,450.20209049007934
2022-09-11 15:25:40,6.0,3.0,445.0,1.2,582.0,3200.0,0.019,5.0,1.0,66.0,12.4,130.0,32.0,0.019,449.1616723920635
2022-09-11 15:25:41,6.0,3.0,445.0,1.2,582.0,3256.0,0.018,5.0,1.0,66.0,12.4,130.0,32.0,0.018,448.3293379136508
2022-09-11 15:25:42,6.0,3.0,445.0,1.2,582.0,3256.0,0.018,5.0,1.0,66.0,12.4,130.0,32.0,0.018,447.6634703309207
2022-09-11 15:25:43,6.0,3.0,447.0,1.1,582.0,3256.0,0.018,5.0,1.0,66.0,12.4,130.0,32.0,0.018,447.5307762647366
2022-09-11 15:25:44,6.0,3.0,447.0,1.1,582.0,3256.0,0.018,5.0,1.0,66.0,12.4,130.0,32.0,0.018,447.4246210117893
2022-09-11 15:25:45,6.0,3.0,447.0,1.1,582.0,3256.0,0.018,5.0,1.0,66.0,12.4,130.0,32.0,0.018,447.33969680943153
2022-09-11 15:25:46,6.0,3.0,447.0,1.1,582.0,3256.0,0.018,5.0,1.0,66.0,12.4,130.0,32.0,0.018,447.27175744754527
2022-09-11 15:25:47,6.0,3.0,447.0,1.1,582.0,3256.0,0.018,5.0,1.0,66.0,12.4,130.0,32.0,0.018,447.2174059580362
2022-09-11 15:25:48,6.0,3.0,445.0,0.9,581.0,3234.0,0.018,5.0,1.0,65.0,12.2,131.0,32.0,0.018,446.773924766429
2022-09-11 15:25:49,6.0,3.0,445.0,0.9,581.0,3234.0,0.018,5.0,1.0,65.0,12.2,131.0,32.0,0.018,446.4191398131432
2022-09-11 15:25:50,6.0,3.0,445.0,0.9,581.0,3234.0,0.018,5.0,1.0,65.0,12.2,131.0,32.0,0.018,446.1353118505146
2022-09-11 15:25:51,6.0,3.0,435.0,0.9,584.0,3238.0,0.018,5.0,1.0,65.0,12.2,131.0,32.0,0.018,443.9082494804117
2022-09-11 15:25:52,6.0,3.0,435.0,0.9,584.0,3238.0,0.021,5.0,1.0,64.0,12.4,131.0,32.0,0.021,442.12659958432937
2022-09-11 15:25:53,6.0,3.0,435.0,0.9,584.0,3238.0,0.021,5.0,1.0,64.0,12.4,135.0,33.0,0.021,440.7012796674635
2022-09-11 15:25:54,6.0,3.0,435.0,6.9,581.0,3222.0,0.021,5.0,1.0,63.0,12.4,133.0,34.0,0.021,439.5610237339709
2022-09-11 15:25:55,6.0,3.0,484.0,12.9,582.0,3192.0,0.021,5.0,1.0,63.0,12.4,133.0,34.0,0.021,448.4488189871767
2022-09-11 15:25:56,6.0,3.0,484.0,12.9,582.0,3192.0,0.021,5.0,1.0,63.0,12.4,133.0,34.0,0.021,455.5590551897414
2022-09-11 15:25:57,6.0,3.0,484.0,12.9,582.0,3192.0,0.021,5.0,1.0,64.0,12.4,138.0,34.0,0.021,461.2472441517932
2022-09-11 15:25:58,6.0,3.0,484.0,12.9,582.0,3192.0,0.021,5.0,1.0,65.0,12.2,138.0,34.0,0.021,465.7977953214345
2022-09-11 15:25:59,6.0,3.0,484.0,12.9,582.0,3192.0,0.021,5.0,1.0,65.0,12.2,131.0,33.0,0.021,469.4382362571477
2022-09-11 15:26:00,6.0,3.0,484.0,12.9,582.0,3192.0,0.021,5.0,1.0,65.0,12.2,131.0,33.0,0.021,472.3505890057182
2022-09-11 15:26:01,6.0,3.0,475.0,13.1,572.0,3024.0,0.021,5.0,1.0,65.0,12.2,131.0,33.0,0.021,472.8804712045746
2022-09-11 15:26:02,6.0,3.0,475.0,13.1,572.0,3024.0,0.016,5.0,1.0,65.0,12.2,131.0,33.0,0.016,473.3043769636597
2022-09-11 15:26:03,6.0,3.0,475.0,13.1,572.0,3024.0,0.016,5.0,1.0,65.0,12.2,131.0,33.0,0.016,473.6435015709278
2022-09-11 15:26:04,6.0,3.0,478.0,12.8,569.0,2968.0,0.016,5.0,1.0,65.0,12.2,131.0,33.0,0.016,474.5148012567423
2022-09-11 15:26:05,6.0,3.0,481.0,12.5,566.0,2911.0,0.016,5.0,1.0,63.0,6.2,131.0,32.0,0.016,475.8118410053939
2022-09-11 15:26:06,6.0,3.0,481.0,12.5,566.0,2911.0,0.016,5.0,1.0,63.0,6.2,131.0,32.0,0.016,476.8494728043151
2022-09-11 15:26:07,6.0,3.0,481.0,12.5,566.0,2911.0,0.016,5.0,1.0,63.0,6.2,131.0,32.0,0.016,477.6795782434521
2022-09-11 15:26:08,6.0,3.0,481.0,12.5,566.0,2911.0,0.016,5.0,1.0,63.0,6.3,131.0,32.0,0.016,478.3436625947617
2022-09-11 15:26:09,6.0,3.0,481.0,12.5,566.0,2911.0,0.016,5.0,1.0,63.0,6.3,131.0,32.0,0.016,478.8749300758094
2022-09-11 15:26:10,6.0,3.0,481.0,12.5,566.0,2911.0,0.016,5.0,1.0,63.0,6.3,131.0,32.0,0.016,479.29994406064753
2022-09-11 15:26:11,6.0,3.0,481.0,12.5,566.0,2911.0,0.016,5.0,1.0,69.0,6.3,140.0,35.0,0.016,479.6399552485181
2022-09-11 15:26:12,6.0,3.0,486.0,12.5,569.0,2937.0,0.019,5.0,1.0,69.0,6.3,140.0,35.0,0.019,480.9119641988145
2022-09-11 15:26:13,6.0,3.0,486.0,12.5,569.0,2937.0,0.019,5.0,1.0,69.0,6.3,140.0,35.0,0.019,481.9295713590516
2022-09-11 15:26:14,6.0,3.0,486.0,12.5,569.0,2937.0,0.019,5.0,1.0,69.0,6.3,140.0,35.0,0.019,482.7436570872413
2022-09-11 15:26:15,6.0,3.0,486.0,12.5,569.0,2937.0,0.019,5.0,1.0,69.0,6.3,140.0,35.0,0.019,483.39492566979305
2022-09-11 15:26:16,6.0,3.0,486.0,12.5,569.0,2937.0,0.019,5.0,1.0,69.0,6.3,140.0,35.0,0.019,483.91594053583447
2022-09-11 15:26:17,6.0,3.0,486.0,12.5,569.0,2937.0,0.019,5.0,1.0,69.0,6.3,140.0,35.0,0.019,484.3327524286676
2022-09-11 15:26:18,6.0,3.0,487.0,12.5,567.0,2933.0,0.019,5.0,1.0,68.0,6.3,139.0,35.0,0.019,484.866201942934
2022-09-11 15:26:19,6.0,3.0,487.0,12.5,567.0,2933.0,0.019,5.0,1.0,68.0,6.3,139.0,35.0,0.019,485.2929615543472
2022-09-11 15:26:20,6.0,3.0,487.0,12.5,567.0,2933.0,0.019,5.0,1.0,68.0,6.3,139.0,35.0,0.019,485.63436924347786
2022-09-11 15:26:21,6.0,3.0,492.0,12.4,553.0,2817.0,0.019,5.0,1.0,68.0,6.3,139.0,35.0,0.019,486.9074953947824
2022-09-11 15:26:22,6.0,3.0,492.0,12.4,553.0,2817.0,0.023,5.0,1.0,68.0,6.3,139.0,35.0,0.023,487.925996315826
2022-09-11 15:26:23,6.0,3.0,492.0,12.4,553.0,2817.0,0.023,5.0,1.0,68.0,6.3,139.0,35.0,0.023,488.7407970526608
2022-09-11 15:26:24,6.0,3.0,496.0,12.4,556.0,2853.0,0.023,5.0,1.0,73.0,16.2,147.0,37.0,0.023,490.1926376421287
2022-09-11 15:26:25,6.0,3.0,480.0,6.4,558.0,2864.0,0.023,5.0,2.0,75.0,23.0,146.0,38.0,0.023,488.1541101137029
2022-09-11 15:26:26,6.0,3.0,464.0,0.4,562.0,2874.0,0.023,5.0,2.0,75.0,23.0,148.0,38.0,0.023,483.3232880909624
2022-09-11 15:26:27,6.0,3.0,464.0,0.4,562.0,2874.0,0.023,5.0,2.0,77.0,32.8,145.0,38.0,0.023,479.4586304727699
2022-09-11 15:26:28,6.0,3.0,464.0,0.4,562.0,2874.0,0.023,5.0,2.0,78.0,32.8,148.0,38.0,0.023,476.366904378216
2022-09-11 15:26:29,6.0,3.0,464.0,0.4,562.0,2874.0,0.023,5.0,2.0,78.0,32.8,148.0,38.0,0.023,473.8935235025728
2022-09-11 15:26:30,6.0,3.0,464.0,0.4,562.0,2874.0,0.023,5.0,2.0,78.0,32.8,148.0,38.0,0.023,471.9148188020583
2022-09-11 15:26:31,6.0,3.0,464.0,0.4,562.0,2874.0,0.023,5.0,2.0,78.0,32.8,148.0,38.0,0.023,470.3318550416466
2022-09-11 15:26:32,6.0,3.0,471.0,0.4,560.0,2906.0,0.017,5.0,2.0,78.0,32.8,148.0,38.0,0.017,470.4654840333173
2022-09-11 15:26:33,6.0,3.0,471.0,0.4,560.0,2906.0,0.017,5.0,2.0,78.0,32.8,148.0,38.0,0.017,470.57238722665386
2022-09-11 15:26:34,6.0,3.0,469.0,0.5,559.0,2865.0,0.017,5.0,2.0,78.0,32.8,148.0,38.0,0.017,470.2579097813231
2022-09-11 15:26:35,6.0,3.0,467.0,0.7,558.0,2824.0,0.017,5.0,2.0,80.0,33.1,148.0,38.0,0.017,469.60632782505854
2022-09-11 15:26:36,6.0,3.0,467.0,0.7,558.0,2824.0,0.017,5.0,2.0,80.0,33.1,148.0,38.0,0.017,469.0850622600468
2022-09-11 15:26:37,6.0,3.0,467.0,0.7,558.0,2824.0,0.017,5.0,2.0,81.0,33.0,148.0,38.0,0.017,468.6680498080375
2022-09-11 15:26:38,6.0,3.0,467.0,0.7,558.0,2824.0,0.017,5.0,2.0,81.0,33.0,148.0,38.0,0.017,468.33443984643
2022-09-11 15:26:39,6.0,3.0,467.0,0.7,558.0,2824.0,0.017,5.0,2.0,81.0,33.0,148.0,38.0,0.017,468.067551877144
2022-09-11 15:26:40,6.0,3.0,467.0,0.7,558.0,2824.0,0.017,5.0,2.0,81.0,33.0,148.0,38.0,0.017,467.8540415017152
2022-09-11 15:26:41,6.0,3.0,467.0,0.7,558.0,2824.0,0.017,5.0,2.0,81.0,33.0,148.0,38.0,0.017,467.6832332013722
2022-09-11 15:26:42,6.0,3.0,464.0,0.7,560.0,2843.0,0.016,5.0,2.0,81.0,33.0,147.0,38.0,0.016,466.9465865610978
2022-09-11 15:26:43,6.0,3.0,464.0,0.7,560.0,2843.0,0.016,5.0,2.0,81.0,33.0,147.0,38.0,0.016,466.3572692488783
2022-09-11 15:26:44,6.0,3.0,464.0,0.7,560.0,2843.0,0.016,5.0,2.0,81.0,33.0,147.0,38.0,0.016,465.8858153991027
2022-09-11 15:26:45,6.0,3.0,464.0,0.7,560.0,2843.0,0.016,5.0,2.0,81.0,33.0,147.0,38.0,0.016,465.5086523192822
2022-09-11 15:26:46,6.0,3.0,464.0,0.7,560.0,2843.0,0.016,5.0,2.0,81.0,33.0,147.0,38.0,0.016,465.2069218554258
2022-09-11 15:26:47,6.0,3.0,464.0,0.7,560.0,2843.0,0.016,5.0,2.0,81.0,33.0,147.0,38.0,0.016,464.96553748434064
2022-09-11 15:26:48,6.0,3.0,471.0,0.7,564.0,2919.0,0.016,5.0,2.0,80.0,33.1,146.0,38.0,0.016,466.1724299874725
2022-09-11 15:26:49,6.0,3.0,471.0,0.7,564.0,2919.0,0.016,5.0,2.0,80.0,33.1,146.0,38.0,0.016,467.13794398997806
2022-09-11 15:26:50,6.0,3.0,471.0,0.7,564.0,2919.0,0.016,5.0,2.0,80.0,33.1,146.0,38.0,0.016,467.9103551919824
2022-09-11 15:26:51,6.0,3.0,483.0,0.4,588.0,3175.0,0.016,5.0,2.0,80.0,33.1,146.0,38.0,0.016,470.928284153586
2022-09-11 15:26:52,6.0,3.0,483.0,0.4,588.0,3175.0,0.019,5.0,2.0,80.0,33.1,147.0,38.0,0.019,473.3426273228689
2022-09-11 15:26:53,6.0,3.0,483.0,0.4,588.0,3175.0,0.019,5.0,2.0,82.0,23.3,144.0,38.0,0.019,475.2741018582951
2022-09-11 15:26:54,6.0,3.0,479.0,0.5,583.0,3155.0,0.019,5.0,2.0,82.0,23.3,144.0,38.0,0.019,476.01928148663615
2022-09-11 15:26:55,6.0,3.0,522.0,0.7,577.0,3133.0,0.019,5.0,1.0,82.0,16.5,144.0,38.0,0.019,485.2154251893089
2022-09-11 15:26:56,6.0,3.0,522.0,0.7,577.0,3133.0,0.019,5.0,1.0,80.0,6.6,143.0,39.0,0.019,492.5723401514472
2022-09-11 15:26:57,6.0,3.0,522.0,0.7,577.0,3133.0,0.019,5.0,1.0,80.0,6.6,143.0,39.0,0.019,498.4578721211577
2022-09-11 15:26:58,6.0,3.0,522.0,0.7,577.0,3133.0,0.019,5.0,1.0,80.0,6.9,139.0,38.0,0.019,503.1662976969262
2022-09-11 15:26:59,6.0,3.0,522.0,0.7,577.0,3133.0,0.019,5.0,1.0,80.0,6.9,139.0,38.0,0.019,506.933038157541
2022-09-11 15:27:00,6.0,3.0,522.0,0.7,577.0,3133.0,0.019,5.0,1.0,80.0,6.9,139.0,38.0,0.019,509.9464305260328
2022-09-11 15:27:01,6.0,3.0,527.0,0.6,600.0,3322.0,0.019,5.0,1.0,80.0,6.9,139.0,38.0,0.019,513.3571444208263
2022-09-11 15:27:02,6.0,3.0,527.0,0.6,600.0,3322.0,0.024,5.0,1.0,80.0,6.9,139.0,38.0,0.024,516.085715536661
2022-09-11 15:27:03,6.0,3.0,527.0,0.6,600.0,3322.0,0.024,5.0,1.0,80.0,6.9,139.0,38.0,0.024,518.2685724293289
2022-09-11 15:27:04,6.0,3.0,526.0,0.4,598.0,3376.0,0.024,5.0,1.0,80.0,6.9,139.0,38.0,0.024,519.8148579434632
2022-09-11 15:27:05,6.0,3.0,526.0,0.4,598.0,3376.0,0.024,5.0,1.0,80.0,6.9,139.0,38.0,0.024,521.0518863547705
2022-09-11 15:27:06,6.0,3.0,526.0,0.4,598.0,3376.0,0.024,5.0,1.0,80.0,6.9,139.0,38.0,0.024,522.0415090838164
2022-09-11 15:27:07,6.0,3.0,525.0,0.3,598.0,3376.0,0.024,5.0,1.0,78.0,0.6,137.0,37.0,0.024,522.6332072670532
2022-09-11 15:27:08,6.0,3.0,525.0,0.3,598.0,3376.0,0.024,5.0,1.0,78.0,0.6,137.0,37.0,0.024,523.1065658136426
2022-09-11 15:27:09,6.0,3.0,525.0,0.3,598.0,3376.0,0.024,5.0,1.0,78.0,0.6,137.0,37.0,0.024,523.4852526509142
2022-09-11 15:27:10,6.0,3.0,525.0,0.3,598.0,3376.0,0.024,5.0,1.0,78.0,0.6,137.0,37.0,0.024,523.7882021207313
2022-09-11 15:27:11,6.0,3.0,525.0,0.3,598.0,3376.0,0.024,5.0,1.0,78.0,0.7,138.0,37.0,0.024,524.030561696585
2022-09-11 15:27:12,6.0,3.0,525.0,0.3,598.0,3376.0,0.024,5.0,1.0,78.0,0.7,138.0,37.0,0.024,524.224449357268
2022-09-11 15:27:13,6.0,3.0,520.0,0.4,592.0,3270.0,0.021,5.0,1.0,78.0,0.7,138.0,37.0,0.021,523.3795594858144
2022-09-11 15:27:14,6.0,3.0,520.0,0.4,592.0,3270.0,0.021,5.0,1.0,78.0,0.7,138.0,37.0,0.021,522.7036475886516
2022-09-11 15:27:15,6.0,3.0,520.0,0.4,592.0,3270.0,0.021,5.0,1.0,78.0,0.7,138.0,37.0,0.021,522.1629180709213
2022-09-11 15:27:16,6.0,3.0,520.0,0.4,592.0,3270.0,0.021,5.0,1.0,78.0,0.7,138.0,37.0,0.021,521.730334456737
2022-09-11 15:27:17,6.0,3.0,520.0,0.4,592.0,3270.0,0.021,5.0,1.0,78.0,0.5,140.0,38.0,0.021,521.3842675653896
2022-09-11 15:27:18,6.0,3.0,517.0,0.5,586.0,3198.0,0.021,5.0,1.0,78.0,0.5,140.0,38.0,0.021,520.5074140523117
2022-09-11 15:27:19,6.0,3.0,517.0,0.5,586.0,3198.0,0.021,5.0,1.0,78.0,0.5,140.0,38.0,0.021,519.8059312418494
2022-09-11 15:27:20,6.0,3.0,517.0,0.5,586.0,3198.0,0.021,5.0,1.0,78.0,0.5,140.0,38.0,0.021,519.2447449934796
2022-09-11 15:27:21,6.0,3.0,508.0,0.7,567.0,2921.0,0.021,5.0,1.0,78.0,0.7,140.0,38.0,0.021,516.9957959947836
2022-09-11 15:27:22,6.0,3.0,508.0,0.7,567.0,2921.0,0.017,5.0,1.0,78.0,0.7,140.0,38.0,0.017,515.196636795827
2022-09-11 15:27:23,6.0,3.0,508.0,0.7,567.0,2921.0,0.017,5.0,1.0,80.0,9.4,139.0,37.0,0.017,513.7573094366616
2022-09-11 15:27:24,6.0,3.0,503.0,0.9,561.0,2809.0,0.017,5.0,1.0,80.0,9.2,141.0,38.0,0.017,511.60584754932927
2022-09-11 15:27:25,6.0,3.0,487.0,8.3,565.0,2766.0,0.017,5.0,1.0,80.0,15.0,142.0,38.0,0.017,506.6846780394634
2022-09-11 15:27:26,6.0,3.0,471.0,15.6,569.0,2723.0,0.017,5.0,2.0,82.0,23.8,149.0,39.0,0.017,499.5477424315707
2022-09-11 15:27:27,6.0,3.0,471.0,15.6,569.0,2723.0,0.017,5.0,2.0,82.0,23.8,149.0,39.0,0.017,493.8381939452566
2022-09-11 15:27:28,6.0,3.0,471.0,15.6,569.0,2723.0,0.017,5.0,2.0,82.0,23.8,151.0,39.0,0.017,489.27055515620526
2022-09-11 15:27:29,6.0,3.0,471.0,15.6,569.0,2723.0,0.017,5.0,2.0,82.0,23.8,151.0,39.0,0.017,485.6164441249642
2022-09-11 15:27:30,6.0,3.0,471.0,15.6,569.0,2723.0,0.017,5.0,2.0,82.0,23.8,151.0,39.0,0.017,482.6931552999714
2022-09-11 15:27:31,6.0,3.0,464.0,16.0,553.0,2555.0,0.017,5.0,2.0,82.0,23.8,151.0,39.0,0.017,478.9545242399772
2022-09-11 15:27:32,6.0,3.0,464.0,16.0,553.0,2555.0,0.019,5.0,2.0,82.0,23.8,151.0,39.0,0.019,475.96361939198175
2022-09-11 15:27:33,6.0,3.0,464.0,16.0,553.0,2555.0,0.019,5.0,2.0,82.0,23.8,151.0,39.0,0.019,473.5708955135854
2022-09-11 15:27:34,6.0,3.0,467.0,16.1,558.0,2545.0,0.019,5.0,2.0,82.0,23.8,151.0,39.0,0.019,472.2567164108683
2022-09-11 15:27:35,6.0,3.0,467.0,16.1,558.0,2545.0,0.019,5.0,2.0,82.0,23.8,151.0,39.0,0.019,471.20537312869465
2022-09-11 15:27:36,6.0,3.0,470.0,16.3,562.0,2534.0,0.019,5.0,2.0,83.0,29.6,151.0,39.0,0.019,470.9642985029557
2022-09-11 15:27:37,6.0,3.0,470.0,16.3,562.0,2534.0,0.019,5.0,2.0,83.0,29.7,151.0,39.0,0.019,470.7714388023646
2022-09-11 15:27:38,6.0,3.0,470.0,16.3,562.0,2534.0,0.019,5.0,2.0,83.0,29.7,151.0,39.0,0.019,470.6171510418917
2022-09-11 15:27:39,6.0,3.0,470.0,16.3,562.0,2534.0,0.019,5.0,2.0,83.0,29.7,151.0,39.0,0.019,470.4937208335134
2022-09-11 15:27:40,6.0,3.0,470.0,16.3,562.0,2534.0,0.019,5.0,2.0,83.0,29.7,151.0,39.0,0.019,470.3949766668108
2022-09-11 15:27:41,6.0,3.0,470.0,16.3,562.0,2534.0,0.019,5.0,2.0,83.0,29.6,152.0,39.0,0.019,470.31598133344863
